id,title,filtered_words,label
F117,Hoax Confirmed by Sources,"['large', 'pattern', 'watch', 'manager', 'sort', 'several.', 'whose', 'low', 'matter', 'science', 'often.', 'approach', 'first', 'think', 'street', 'arrive', 'total.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F173,Secret Cure Confirmed by Sources,"['close', 'program', 'set.', 'available', 'price', 'however', 'town', 'raise.', 'although', 'decide', 'hospital', 'community', 'check', 'political', 'deal.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F024,Aliens Confirmed by Sources,"['resource', 'raise', 'time', 'item', 'his.', 'several', 'upon', 'several.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F096,Celebrity Scandal Confirmed by Sources,"['sell', 'learn', 'human', 'kitchen', 'someone', 'environment.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R247,New Report on Public Health,"['station', 'daughter', 'teach', 'responsibility.', 'final', 'collection', 'owner', 'science.', 'college', 'certainly', 'watch', 'huge', 'if.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F226,Government Cover-Up Confirmed by Sources,"['travel', 'author', 'travel', 'ready', 'anyone', 'parent.', 'environmental', 'serve', 'single', 'radio', 'evidence', 'professor.', 'black', 'old', 'throughout', 'structure', 'paper', 'purpose', 'summer.', 'note', 'tax', 'great.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F100,Flat Earth Confirmed by Sources,"['write', 'example', 'issue', 'lead.', 'difference', 'friend', 'sell', 'star.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F246,Government Cover-Up Confirmed by Sources,"['film', 'design', 'debate', 'service', 'table.', 'house', 'wait', 'eat', 'sometimes', 'then.', 'late', 'husband', 'prepare', 'mind', 'garden.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F183,Aliens Confirmed by Sources,"['business', 'drug', 'particularly', 'possible', 'personal.', 'man', 'miss', 'important', 'administration', 'space', 'pay.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['today', 'else', 'research', 'third', 'trial', 'company.', 'coach', 'part', 'effort', 'think', 'threat', 'indeed.', 'may', 'like', 'age', 'act', 'challenge', 'work.', 'minute', 'green', 'book', 'cold', 'idea', 'him.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R005,New Report on Election,"['old', 'century', 'model', 'capital', 'federal.', 'summer', 'type', 'task', 'land', 'necessary', 'even.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['professor', 'something', 'college', 'piece', 'other.', 'great', 'know', 'trip', 'evening.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['activity', 'world', 'art', 'film', 'rather', 'instead', 'treat.', 'name', 'statement', 'boy', 'offer', 'especially', 'page.', 'behind', 'ball', 'practice', 'human', 'top', 'north.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['according', 'effort', 'father', 'structure', 'teach', 'get.', 'analysis', 'tv', 'financial', 'specific', 'memory', 'prepare.', 'interest', 'process', 'democrat', 'daughter', 'light', 'heavy.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['number', 'write', 'vote', 'company', 'magazine', 'citizen', 'all.', 'marriage', 'recent', 'card', 'meeting', 'respond', 'pm', 'public.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['minute', 'list', 'program', 'old', 'box.', 'buy', 'face', 'investment', 'year', 'specific', 'community', 'draw', 'painting.', 'enter', 'happy', 'environmental', 'example', 'star.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['treat', 'miss', 'majority', 'cause', 'big.', 'war', 'performance', 'trip', 'fear', 'site', 'measure', 'democratic.', 'seat', 'hear', 'affect', 'west.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['pm', 'meet', 'body', 'stop.', 'mean', 'enough', 'develop', 'eat', 'outside.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['boy', 'maybe', 'another', 'pretty.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['chance', 'cause', 'trip', 'become', 'college.', 'score', 'billion', 'must', 'current', 'cell', 'decide.', 'remain', 'still', 'open.', 'total', 'development', 'fish', 'machine', 'camera', 'south.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['positive', 'career', 'add', 'sell', 'national.', 'without', 'already', 'system', 'network.', 'question', 'deep', 'indeed', 'book', 'truth', 'arm.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['let', 'central', 'hospital', 'anything.', 'sister', 'boy', 'bring', 'dog', 'class', 'line.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['start', 'democratic', 'side', 'color.', 'street', 'including', 'doctor.', 'player', 'girl', 'seek.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['respond', 'conference', 'owner', 'dream', 'want.', 'address', 'development', 'less', 'message', 'take', 'admit', 'either.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['sometimes', 'staff', 'tonight', 'whole.', 'leg', 'senior', 'increase', 'couple', 'series', 'reality', 'travel', 'nice.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['show', 'follow', 'father', 'source', 'goal.', 'voice', 'fine', 'song', 'hospital', 'bad', 'right', 'involve', 'whether.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['low', 'open', 'little', 'western.', 'project', 'politics', 'soldier', 'born', 'lawyer.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['whole', 'prove', 'form', 'trip', 'when.', 'official', 'score', 'school', 'run', 'happy', 'second.', 'friend', 'ask', 'management', 'nature', 'save', 'something.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['food', 'knowledge', 'movie', 'admit', 'truth.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['strong', 'moment', 'relate', 'institution', 'director', 'history', 'wife.', 'among', 'bill', 'certain', 'necessary', 'stay', 'present.', 'sea', 'field', 'ball', 'drive', 'gas', 'international', 'child.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['respond', 'first', 'standard', 'economic', 'imagine.', 'like', 'stock', 'morning', 'paper.', 'option', 'thought', 'final', 'natural', 'establish', 'us.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['full', 'raise', 'building', 'tend', 'suddenly', 'great', 'game.', 'direction', 'home', 'rich', 'scene.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['plant', 'tax', 'professor', 'long.', 'year', 'experience', 'help', 'along', 'cover', 'conference', 'small.', 'cell', 'relationship', 'majority', 'ability', 'can.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['figure', 'deep', 'mission', 'possible', 'good', 'effort', 'black.', 'culture', 'model', 'test', 'size', 'senior', 'ball', 'beat.', 'wrong', 'contain', 'interest', 'partner', 'include.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['accept', 'walk', 'new', 'get', 'nice', 'production', 'country', 'that.', 'particular', 'help', 'hotel', 'development.', 'move', 'result', 'century', 'hospital.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['fight', 'science', 'amount', 'lay.', 'right', 'process', 'however', 'use.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['assume', 'difficult', 'director.', 'civil', 'leg', 'break', 'staff', 'painting', 'international', 'walk.', 'election', 'baby', 'staff', 'exactly', 'investment.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['explain', 'past', 'green', 'decision', 'quality.', 'ok', 'military', 'test', 'leader', 'positive.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['occur', 'find', 'lead', 'page', 'wear', 'travel.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['return', 'must', 'cause', 'center', 'represent', 'concern.', 'middle', 'everybody', 'western', 'already.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['assume', 'example', 'change', 'article', 'central', 'office.', 'tv', 'picture', 'team', 'war', 'evidence.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['lawyer', 'another', 'happen', 'bag.', 'task', 'impact', 'surface', 'week', 'property.', 'sign', 'history', 'power.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['hundred', 'finally', 'edge', 'serve', 'instead', 'artist.', 'white', 'result', 'officer', 'woman', 'sea.', 'senior', 'include', 'threat', 'fund', 'deal.', 'make', 'front', 'suddenly', 'congress', 'public', 'back', 'collection.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['east', 'rate', 'loss', 'more.', 'past', 'look', 'me.', 'green', 'lay', 'professor', 'gun.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['player', 'right', 'probably', 'street', 'mouth.', 'might', 'service', 'tax.', 'something', 'huge', 'agreement', 'home', 'law', 'chance', 'at.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['least', 'catch', 'past', 'student', 'present', 'fall.', 'image', 'oil', 'president', 'trouble', 'thank', 'role', 'song.', 'show', 'bed', 'fill', 'citizen', 'big.', 'traditional', 'behavior', 'choose', 'tell', 'daughter', 'morning.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['try', 'respond', 'rather', 'character.', 'pretty', 'choose', 'street', 'happy', 'individual', 'economy.', 'least', 'especially', 'environment', 'employee', 'degree', 'imagine.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['beautiful', 'less', 'take', 'different.', 'effort', 'artist', 'eat.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['describe', 'pretty', 'total', 'west.', 'southern', 'moment', 'buy', 'week.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['prepare', 'something', 'agency', 'citizen.', 'career', 'personal', 'outside', 'national.', 'region', 'throw', 'push', 'term', 'lay', 'study.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['staff', 'personal', 'skin', 'information', 'quickly', 'past.', 'cut', 'century', 'expert', 'medical', 'realize', 'raise', 'ability', 'meet.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['seven', 'situation', 'law', 'policy', 'most.', 'civil', 'continue', 'worker', 'feeling', 'near.', 'similar', 'design', 'collection', 'question', 'bag', 'fire.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['receive', 'form', 'enter', 'challenge.', 'indicate', 'century', 'game', 'case', 'baby.', 'begin', 'technology', 'beat', 'send', 'public', 'bit', 'design.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['task', 'claim', 'least.', 'sea', 'current', 'mind', 'feeling', 'four.', 'organization', 'quality', 'either', 'maybe', 'all.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['boy', 'oil', 'simply', 'similar', 'rise', 'skill.', 'training', 'available', 'scene', 'theory', 'month', 'on.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['painting', 'produce', 'social', 'meet.', 'road', 'seek', 'stuff', 'decade.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['long', 'score', 'modern', 'themselves.', 'rest', 'hundred', 'action', 'serve', 'require.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R040,New Report on Policy,"['wrong', 'middle', 'address', 'concern', 'entire', 'mr.', 'former', 'alone', 'fund', 'art', 'full', 'lose', 'help.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['country', 'notice', 'theory', 'figure', 'including', 'church', 'risk.', 'else', 'husband', 'authority', 'remember', 'event', 'side.', 'follow', 'raise', 'benefit.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['challenge', 'wall', 'avoid', 'image', 'fine.', 'real', 'ball', 'rule', 'evening.', 'laugh', 'father', 'compare', 'none', 'city.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['indeed', 'team', 'seat', 'entire.', 'class', 'necessary', 'daughter', 'another', 'contain', 'air.', 'total', 'house', 'cultural', 'positive.', 'type', 'choice', 'thought', 'lawyer', 'soon', 'gas', 'compare.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['rock', 'yard', 'performance', 'put', 'act.', 'maintain', 'happen', 'shoulder', 'need.', 'buy', 'responsibility', 'voice', 'air', 'result.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['cut', 'star', 'mrs', 'wind.', 'cause', 'college', 'audience.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['special', 'less', 'yes', 'increase.', 'hand', 'range', 'lay', 'way.', 'house', 'course', 'apply', 'firm.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F062,Miracle Drug Confirmed by Sources,"['free', 'agent', 'sound', 'view.', 'use', 'push', 'manage', 'country', 'us', 'run.', 'tell', 'skin', 'movement', 'pull', 'especially', 'beautiful.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R244,New Report on Technology Breakthrough,"['tonight', 'within', 'painting', 'hand', 'carry.', 'thousand', 'message', 'option', 'thing', 'away', 'vote.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R107,New Report on Election,"['certain', 'computer', 'soldier', 'prepare', 'explain.', 'along', 'second', 'traditional', 'generation.', 'affect', 'consumer', 'hair', 'wall.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['art', 'trip', 'lose', 'cold', 'court', 'democratic', 'computer.', 'hit', 'stuff', 'significant', 'need', 'court', 'edge.', 'spend', 'debate', 'man', 'whose.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['level', 'must', 'drop', 'listen', 'successful.', 'safe', 'particularly', 'idea', 'state.', 'second', 'although', 'also', 'wall', 'blood', 'if.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['road', 'wear', 'able', 'believe', 'agency', 'pressure', 'since.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['feeling', 'mission', 'morning', 'blood', 'floor.', 'group', 'new', 'better', 'benefit', 'form', 'various.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['fly', 'goal', 'list', 'evening', 'half.', 'expert', 'throw', 'give', 'player.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['measure', 'newspaper', 'continue', 'design', 'ready.', 'newspaper', 'else', 'true', 'even.', 'figure', 'act', 'tell', 'might', 'true', 'however.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['alone', 'need', 'serious', 'protect', 'window.', 'sense', 'military', 'lot', 'military', 'cultural', 'child.', 'camera', 'hope', 'leg', 'mr', 'history', 'now.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['return', 'interest', 'able.', 'listen', 'old', 'agree', 'hair', 'large', 'final.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['economy', 'though', 'red', 'great.', 'positive', 'lot', 'effect.', 'field', 'response', 'however', 'notice', 'type.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['suggest', 'executive', 'gas', 'education.', 'next', 'answer', 'tough', 'change', 'occur', 'go', 'every.', 'exist', 'seat', 'although', 'interest', 'run.', 'exactly', 'three', 'current', 'reveal.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['mention', 'east', 'parent', 'accept.', 'wife', 'direction', 'food', 'difference.', 'article', 'sign', 'base.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['purpose', 'suggest', 'government', 'personal', 'forget', 'month.', 'forward', 'human', 'different', 'white', 'ok', 'study.', 'offer', 'special', 'american.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['one', 'read', 'actually', 'language', 'party', 'stand.', 'sometimes', 'entire', 'dinner', 'nation', 'treatment', 'together', 'character.', 'ask', 'human', 'keep', 'impact', 'church.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['wife', 'suffer', 'true', 'ready', 'ten.', 'talk', 'throw', 'weight', 'indeed', 'power', 'present', 'only.', 'administration', 'across', 'around', 'lawyer.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R155,New Report on Election,"['change', 'international', 'pick', 'performance', 'lose.', 'accept', 'actually', 'security', 'near', 'word', 'change', 'woman.', 'yeah', 'still', 'finish', 'minute', 'both.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R006,New Report on Technology Breakthrough,"['view', 'husband', 'collection', 'call', 'total', 'stock', 'position.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F086,Government Cover-Up Confirmed by Sources,"['science', 'clearly', 'number.', 'operation', 'visit', 'environment.', 'beat', 'site', 'east', 'left', 'call', 'explain.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R168,New Report on Election,"['see', 'city', 'improve.', 'hear', 'thing', 'reflect', 'born', 'might', 'west.', 'suffer', 'administration', 'discussion', 'senior.', 'white', 'age', 'station', 'subject.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R077,New Report on Public Health,"['affect', 'worry', 'six.', 'detail', 'camera', 'major', 'reality', 'strategy', 'head', 'scientist', 'official.', 'politics', 'information.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F209,Hoax Confirmed by Sources,"['right', 'image', 'lose', 'win', 'along.', 'thus', 'benefit', 'understand', 'speak.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R236,New Report on Public Health,"['reach', 'civil', 'agent', 'daughter', 'dog', 'party.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F186,Aliens Confirmed by Sources,"['allow', 'site', 'food', 'today', 'term', 'difference.', 'listen', 'tax.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R243,New Report on Public Health,"['forget', 'section', 'task', 'describe.', 'shoulder', 'occur', 'show', 'music.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['class', 'act', 'build', 'half', 'morning.', 'customer', 'also', 'evening', 'specific.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R032,New Report on Economic Growth,"['join', 'everybody', 'spring', 'store', 'ready.', 'stand', 'choose', 'man.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R033,New Report on Education,"['assume', 'treatment', 'east', 'check', 'wrong', 'culture.', 'information', 'begin', 'happy', 'among', 'support', 'drive.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R045,New Report on Technology Breakthrough,"['fact', 'strong', 'free', 'instead.', 'care', 'audience', 'become.', 'likely', 'wide', 'final', 'through.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R116,New Report on Education,"['wish', 'difference', 'officer', 'door', 'them.', 'pass', 'pm', 'ready', 'various', 'fish', 'example', 'away.', 'ball', 'example', 'threat', 'hospital.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['senior', 'sense', 'sing', 'coach', 'tax', 'finally.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R043,New Report on Policy,"['thought', 'common', 'water', 'also', 'break.', 'single', 'model', 'stay', 'allow', 'lot', 'player', 'sometimes.', 'three', 'letter', 'left.', 'late', 'majority', 'two', 'manager', 'laugh.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R145,New Report on Economic Growth,"['common', 'happen', 'late', 'plan', 'away.', 'wish', 'hold', 'community', 'still', 'fast.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
